ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MEDIO
2018;906414;35906414;20307;SAO ROQUE;JARDIM SAO LUCAS;VARGEM GRANDE PAULISTA;;1.9200000000;1.6500000000
2018;33133;35033133;21001;ASSIS;MARIA MAGDALENA DE OLIVEIRA DONA COTA;TARUMA;;2.9000000000;2.1800000000
2018;909257;35909257;20802;ARACATUBA;ARTHUR LEITE CARRIJO PROF;ARACATUBA;;3.0000000000;2.8200000000
2018;29713;35029713;20802;ARACATUBA;LUIZ GAMA;ARACATUBA;;4.5800000000;3.8700000000
2018;33674;35033674;21003;MARILIA;GABRIEL MONTEIRO DA SILVA;MARILIA;;5.8200000000;
2018;462688;35462688;21003;MARILIA;JARDIM SANTA ANTONIETA;MARILIA;;4.5000000000;
2018;43242;35043242;21003;MARILIA;ANTONIO REGINATO PROF;MARILIA;;4.2100000000;3.2800000000
2018;33704;35033704;21003;MARILIA;LOURENCO DE ALMEIDA SENNE DR;MARILIA;;4.6500000000;
2018;33777;35033777;21003;MARILIA;NEUZA MARIA MARANA FEIJAO PROFA;MARILIA;7.6500000000;3.8500000000;3.2300000000
2018;911033;35911033;10316;CENTRO SUL;HENRIQUE DE SOUZA FILHO HENFIL;SAO PAULO;6.3400000000;;
2018;2902;35002902;10210;LESTE 2;CARLOS GOMES;SAO PAULO;;3.0400000000;2.7800000000
2018;902248;35902248;10207;LESTE 1;ANNA PONTES TOLEDO NATALI PROFESSORA;SAO PAULO;5.5000000000;;
2018;536;35000536;10102;CENTRO;TARCISIO ALVARES LOBO;SAO PAULO;;3.0600000000;1.8800000000
2018;22068;35022068;20501;ARARAQUARA;PEDRO JOSE NETO;ARARAQUARA;;;4.5500000000
2018;25732;35025732;20602;JAU;HENRIQUE MONTENEGRO CAPITAO;BOCAINA;;2.8100000000;2.3100000000
2018;32980;35032980;21001;ASSIS;JOSE DOS SANTOS ALMEIDA;CANDIDO MOTA;;;2.2800000000
2018;922304;35922304;10706;TABOAO DA SERRA;MARIA CRISTINA MONTORA SIMOES PROFESSORA;EMBU DAS ARTES;6.9200000000;;
2018;10121;35010121;10706;TABOAO DA SERRA;EULALIA MALTA PROFESSORA;EMBU DAS ARTES;;4.7600000000;2.9600000000
2018;36419;35036419;10706;TABOAO DA SERRA;APARECIDA FERREIRA DOURADO DE CARVALHO PROFESSORA;EMBU DAS ARTES;4.1800000000;3.3200000000;2.0800000000
2018;919056;35919056;10706;TABOAO DA SERRA;MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA;EMBU DAS ARTES;;3.3000000000;2.8900000000
2018;37540;35037540;10706;TABOAO DA SERRA;JOAO MARTINS;EMBU DAS ARTES;5.2000000000;3.2500000000;2.1700000000
2018;122245;35122245;10706;TABOAO DA SERRA;PARQUE JANE II;EMBU DAS ARTES;;3.9200000000;
2018;921440;35921440;10703;ITAPEVI;GIUSEPPE ANGELO BERTOLLI PADRE;JANDIRA;;2.5000000000;2.1100000000
2018;7959;35007959;10602;MAUA;ALVARO DE SOUZA VIEIRA;RIBEIRAO PIRES;;3.7600000000;3.3300000000
2018;7651;35007651;10602;MAUA;FRANCISCO ARNONI PREFEITO;RIBEIRAO PIRES;6.7100000000;;
2018;48948;35048948;10602;MAUA;ANNA LACIVITTA AMARAL DONA;RIBEIRAO PIRES;;4.0400000000;2.6200000000
2018;30454;35030454;20804;PENAPOLIS;MANOEL BENTO NETO;SANTOPOLIS DO AGUAPEI;;5.3600000000;4.6500000000
2018;39688;35039688;20303;BOTUCATU;MARIA BENEDITA DE ALMEIDA BAIDA PROFA;SAO MANUEL;;3.4400000000;3.0500000000
2018;15921;35015921;20307;SAO ROQUE;HUMBERTO VICTORAZZO PROFESSOR;ARACARIGUAMA;;;2.3700000000
2018;4613;35004613;10317;SUL 1;MARIA AUGUSTA DE MORAES NEVES PROFESSORA;SAO PAULO;;2.2800000000;1.2100000000
2018;5034;35005034;10317;SUL 1;MARTINS PENA;SAO PAULO;;2.7900000000;1.2500000000
2018;4960;35004960;10317;SUL 1;EUGENIO ZERBINI PROFESSOR;SAO PAULO;5.4600000000;;
2018;3414;35003414;10102;CENTRO;ANTONIO PRADO CONSELHEIRO;SAO PAULO;4.8800000000;;
2018;37400;35037400;10314;SUL 2;OSWALD DE ANDRADE;SAO PAULO;4.8200000000;3.7200000000;
2018;5460;35005460;10318;SUL 3;JERONYMO MONTEIRO;SAO PAULO;5.4600000000;;
2018;907112;35907112;10208;LESTE 4;SERGIO DA SILVA NOBREZA PROF;SAO PAULO;;3.3600000000;2.5300000000
2018;901702;35901702;10208;LESTE 4;MIGUEL SANSIGOLO PROF;SAO PAULO;;3.3400000000;2.0200000000
2018;902524;35902524;10314;SUL 2;CESAR YASIGI PROFESSOR;SAO PAULO;4.8600000000;;
2018;37357;35037357;10210;LESTE 2;HENRIQUE SMITH BAYMA DR;SAO PAULO;4.2100000000;3.0700000000;1.7300000000
2018;2367;35002367;10208;LESTE 4;OLGA MARINOVIC DORO PROFA;SAO PAULO;6.3400000000;;
2018;36;35000036;10101;NORTE 1;JOAO SOLIMEO;SAO PAULO;;2.9900000000;1.9000000000
2018;902822;35902822;10207;LESTE 1;MARIA JOVITA;SAO PAULO;4.5500000000;;
2018;4431;35004431;10316;CENTRO SUL;MANUELA LACERDA VERGUEIRO;SAO PAULO;;3.0700000000;1.5500000000
2018;4662;35004662;10312;CENTRO OESTE;HELENA LEMMI PROFESSORA;SAO PAULO;6.4400000000;;
2018;2264;35002264;10205;LESTE 5;OSWALDO CATALANO;SAO PAULO;;;2.4400000000
2018;2012;35002012;10205;LESTE 5;JOAO CLIMACO DA SILVA KRUSE PROFESSOR;SAO PAULO;6.2500000000;;
2018;30958;35030958;20901;ADAMANTINA;JOSE EDSON MOYSES PROF;IRAPURU;;2.9700000000;2.3200000000
2018;924337;35924337;20302;AVARE;SANDRA APARECIDA DE ARAUJO PROFESSORA;ITAI;;2.2800000000;2.4700000000
2018;31471;35031471;20901;ADAMANTINA;JOAO BERNARDI;MONTE CASTELO;;3.4100000000;2.7300000000
2018;22585;35022585;20512;SERTAOZINHO;ODULFO DE OLIVEIRA GUIMARAES;VIRADOURO;;4.6900000000;3.2700000000
2018;16779;35016779;20310;VOTORANTIM;JOSE ERMIRIO DE MORAES SENADOR;VOTORANTIM;;5.3000000000;2.6600000000
2018;4039;35004039;20310;VOTORANTIM;JARDIM SÃO MATHEUS;VOTORANTIM;;2.7300000000;2.8000000000
2018;902500;35902500;10317;SUL 1;FRANCISCO ALVES MOURAO PROFESSOR;SAO PAULO;4.8300000000;3.6800000000;2.1800000000
2018;1119;35001119;10104;NORTE 2;EURIPEDES DE CASTRO;SAO PAULO;6.4600000000;;
2018;4030;35004030;10312;CENTRO OESTE;GUIOMAR ROCHA RINALDI PROFESSORA;SAO PAULO;;2.1400000000;1.4300000000
2018;97;35000097;10101;NORTE 1;RENATO DE ARRUDA PENTEADO PROFESSOR;SAO PAULO;;;1.7100000000
2018;908373;35908373;10314;SUL 2;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;SAO PAULO;5.4600000000;4.3800000000;3.0500000000
2018;735;35000735;10104;NORTE 2;PAUL HUGON PROF;SAO PAULO;;3.6900000000;2.2400000000
2018;796;35000796;10205;LESTE 5;HEROIS DA FEB;SAO PAULO;;2.5400000000;1.7500000000
2018;924714;35924714;10314;SUL 2;JOAO CARLOS MARTINS MAESTRO;SAO PAULO;5.1900000000;;
2018;904594;35904594;10318;SUL 3;WASHINGTON ALVES NATEL;SAO PAULO;;2.6600000000;
2018;908939;35908939;10208;LESTE 4;LIBERATO GROSSI PROF;SAO PAULO;5.2400000000;3.0400000000;
2018;48628;35048628;10208;LESTE 4;EMIR MACEDO NOGUEIRA JORNALISTA PROF;SAO PAULO;5.6300000000;;
2018;3273;35003273;10208;LESTE 4;SAO JOAO EVANGELISTA;SAO PAULO;5.7800000000;3.5600000000;2.1700000000
2018;2379;35002379;10207;LESTE 1;RITA JULIA DE OLIVEIRA PROFESSORA;SAO PAULO;5.1100000000;;
2018;5204;35005204;10317;SUL 1;KENNEDY PRESIDENTE;SAO PAULO;;;2.9300000000
2018;3566;35003566;10102;CENTRO;MISS BROWNE;SAO PAULO;;2.7700000000;1.8000000000
2018;2392;35002392;10207;LESTE 1;JOSE BARTOCCI PROFESSOR;SAO PAULO;5.4800000000;;
2018;565;35000565;10101;NORTE 1;NOSSA SENHORA DO RETIRO;SAO PAULO;5.1100000000;;
2018;3517;35003517;10312;CENTRO OESTE;MARINA CERQUEIRA CESAR PROFESSORA;SAO PAULO;6.0800000000;;
2018;12634;35012634;20202;GUARATINGUETA;CLOTILDE AYELLO ROCHA PROFA;GUARATINGUETA;;3.4800000000;1.8900000000
2018;921725;35921725;20202;GUARATINGUETA;SYLVIO JOSE MARCONDES COELHO PROF;GUARATINGUETA;;3.5400000000;1.9900000000
2018;905045;35905045;20202;GUARATINGUETA;JOSE PEREIRA EBOLI PROF;GUARATINGUETA;;;2.7000000000
2018;23590;35023590;20506;JABOTICABAL;JOSE PACIFICO;GUARIBA;;;2.1500000000
2018;923333;35923333;10703;ITAPEVI;JOSEPHA PINTO CHIAVELLI PROFESSORA;JANDIRA;;3.1400000000;2.7200000000
2018;16081;35016081;20307;SAO ROQUE;ALTINA JULIA DE OLIVEIRA PROFESSORA;MAIRINQUE;;;2.4300000000
2018;41233;35041233;10602;MAUA;MARIO ALEXANDRE FARO NIERI;RIBEIRAO PIRES;6.1700000000;5.1100000000;
2018;36444;35036444;10101;NORTE 1;GENESIO DE ALMEIDA MOURA DOUTOR;SAO PAULO;2.7200000000;1.8700000000;1.4200000000
2018;925385;35925385;10210;LESTE 2;ANTONIO JOSE DE SUCRE;SAO PAULO;4.8700000000;;
2018;38301;35038301;10318;SUL 3;MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA;SAO PAULO;4.3700000000;2.2200000000;1.7500000000
2018;4112;35004112;10312;CENTRO OESTE;LUIS ELIAS ATTIE;SAO PAULO;5.9900000000;;
2018;909038;35909038;10207;LESTE 1;LAERTE PANIGHEL PROFESSOR;SAO PAULO;5.4500000000;;
2018;2860;35002860;10210;LESTE 2;ESTELA BORGES MORATO;SAO PAULO;4.6200000000;;2.1300000000
2018;140;35000140;10101;NORTE 1;SILVIO XAVIER ANTUNES PROFESSOR;SAO PAULO;;3.0100000000;2.3800000000
2018;39385;35039385;10318;SUL 3;BENEDITO FERREIRA DE ALBUQUERQUE PROF;SAO PAULO;4.5700000000;2.3700000000;1.9900000000
2018;36997;35036997;10207;LESTE 1;LUIS GONZAGA CARVALHO MELO PROFESSOR;SAO PAULO;5.6300000000;;
2018;48;35000048;10101;NORTE 1;WALFREDO ARANTES CALDAS PROFESSOR;SAO PAULO;;;1.7300000000
2018;4844;35004844;10316;CENTRO SUL;ARTUR SABOIA;SAO PAULO;6.0900000000;;
2018;413;35000413;10101;NORTE 1;JOAQUIM SILVADO DOUTOR;SAO PAULO;;2.7600000000;1.8200000000
2018;37709;35037709;10101;NORTE 1;CARLOS FREDERICO WERNECK LACERDA JORNALISTA;SAO PAULO;;1.8400000000;1.5400000000
2018;21854;35021854;20501;ARARAQUARA;BENTO DE ABREU;ARARAQUARA;;3.5200000000;2.9900000000
2018;462330;35462330;20501;ARARAQUARA;JOAQUIM PINTO MACHADO JUNIOR PROFESSOR MACHADINHO;ARARAQUARA;;;4.4100000000
2018;33042;35033042;21001;ASSIS;JOSE AUGUSTO DE CARVALHO DR;CANDIDO MOTA;;3.0200000000;2.9000000000
2018;40654;35040654;10706;TABOAO DA SERRA;MARIA NELIDA SAMPAIO DE MELLO DONA;EMBU DAS ARTES;5.0500000000;2.5600000000;
2018;10649;35010649;10703;ITAPEVI;HENRIQUE SAMMARTINO ALFERES;JANDIRA;;3.1300000000;2.1600000000
2018;42602;35042602;20403;BRAGANCA PAULISTA;AUGUSTA DO AMARAL PECANHA PROFESSORA;PIRACAIA;;4.4100000000;4.1100000000
2018;7638;35007638;10602;MAUA;RUTH NEVES SANT ANNA PROFESSORA;RIBEIRAO PIRES;;3.8300000000;3.5100000000
2018;7973;35007973;10602;MAUA;FORTUNATO PANDOLFI ARNONI;RIBEIRAO PIRES;6.8600000000;;
2018;925767;35925767;10312;CENTRO OESTE;RAUL CORTEZ - RAUL CRISTIANO MACHADO CORTEZ;SAO PAULO;;3.8400000000;
2018;35658;35035658;10314;SUL 2;JOSEFINA MARIA BARBOSA PROFESSORA;SAO PAULO;4.2000000000;;
2018;38234;35038234;10317;SUL 1;VICENTE RAO PROFESSOR;SAO PAULO;;2.2500000000;0.9000000000
2018;44436;35044436;10318;SUL 3;CARLOS CATTONY;SAO PAULO;5.6600000000;3.9900000000;3.7800000000
2018;906803;35906803;10104;NORTE 2;LEONIDAS PAIVA PROF;SAO PAULO;;4.1800000000;3.1600000000
2018;1466;35001466;10205;LESTE 5;AMADEU AMARAL;SAO PAULO;;3.5000000000;1.8600000000
2018;37412;35037412;10318;SUL 3;VICENTE DE PAULO DALE COUTINHO GAL EXE;SAO PAULO;5.5100000000;;
2018;37370;35037370;10205;LESTE 5;"FRANCISCO DA COSTA GUEDES ";SAO PAULO;;3.0200000000;2.0100000000
2018;48732;35048732;10318;SUL 3;HOMERO VAZ DO AMARAL;SAO PAULO;5.3900000000;;
2018;909208;35909208;10318;SUL 3;NAIR TOLEDO DAMIAO PROFESSORA;SAO PAULO;5.4400000000;;
2018;909212;35909212;10318;SUL 3;ALEXANDRE ANSALDO MOZZILLI PROFESSOR;SAO PAULO;4.2600000000;;
2018;41609;35041609;10318;SUL 3;SANTO DIAS DA SILVA;SAO PAULO;;3.1200000000;2.2600000000
2018;4339;35004339;10316;CENTRO SUL;ATALIBA DE OLIVEIRA PROFESSOR;SAO PAULO;;;1.8300000000
2018;39378;35039378;10316;CENTRO SUL;MELVIN JONES;SAO PAULO;5.3000000000;;
2018;4546;35004546;10316;CENTRO SUL;RAUL FONSECA;SAO PAULO;;3.3300000000;2.2200000000
2018;4959;35004959;10317;SUL 1;LUIZA MARCELINA BRANCA CHAIB;SAO PAULO;6.9700000000;;
2018;44453;35044453;10318;SUL 3;MARIO ARMINANTE PROF;SAO PAULO;3.7000000000;2.7100000000;1.5200000000
2018;2252;35002252;10205;LESTE 5;ASCENDINO REIS PROFESSOR;SAO PAULO;;;2.3500000000
2018;3128;35003128;10211;LESTE 3;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;SAO PAULO;4.7700000000;2.8700000000;1.4500000000
2018;35580;35035580;10317;SUL 1;SALGADO FILHO MINISTRO;SAO PAULO;4.7500000000;;
2018;906207;35906207;10211;LESTE 3;YERVANT KISSAJIKIAN;SAO PAULO;;;2.8400000000
2018;901763;35901763;10317;SUL 1;JOSE HERMENEGILDO LEONI PROFESSOR;SAO PAULO;5.5700000000;;
2018;906190;35906190;10208;LESTE 4;FRANCISCO MIGNONE;SAO PAULO;4.8300000000;2.4900000000;
2018;37072;35037072;10210;LESTE 2;JOAQUIM EUGENIO LIMA NETO;SAO PAULO;5.7200000000;2.8900000000;1.4000000000
2018;1247;35001247;10104;NORTE 2;RUY BARBOSA CONSELHEIRO;SAO PAULO;;3.0100000000;2.7300000000
2018;462;35000462;10102;CENTRO;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;SAO PAULO;;2.0300000000;2.0800000000
2018;4224;35004224;10312;CENTRO OESTE;VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO;SAO PAULO;;;2.9100000000
2018;1545;35001545;10316;CENTRO SUL;PANDIA CALOGERAS;SAO PAULO;5.5900000000;;
2018;1442;35001442;10205;LESTE 5;ANDRE XAVIER GALLICHO PROFESSOR;SAO PAULO;6.4300000000;3.4200000000;1.9100000000
2018;1512;35001512;10316;CENTRO SUL;ARMANDO ARAUJO;SAO PAULO;5.9900000000;3.6800000000;
2018;2975;35002975;10207;LESTE 1;MARIO REYS COMENDADOR;SAO PAULO;;3.1400000000;2.2100000000
2018;38131;35038131;10312;CENTRO OESTE;AUGUSTO DO AMARAL DEPUTADO;SAO PAULO;;4.7500000000;3.5900000000
2018;3876;35003876;10312;CENTRO OESTE;BRASILIO MACHADO;SAO PAULO;7.6100000000;;
2018;4935;35004935;10317;SUL 1;DULCE CARNEIRO PROFESSORA;SAO PAULO;5.2500000000;;
2018;4893;35004893;10316;CENTRO SUL;LASAR SEGALL;SAO PAULO;;5.6900000000;
2018;462664;35462664;20102;SANTOS;APARECIDA CARLOS ANTONIO VIDAL;CUBATAO;5.1500000000;;
2018;34538;35034538;21006;TUPA;JOAO VIEIRA DE MELLO;QUEIROZ;;2.6800000000;1.7800000000
2018;908320;35908320;20310;VOTORANTIM;AZARIAS MENDES PROFESSOR;VOTORANTIM;;3.9700000000;2.1300000000
2018;1971;35001971;10205;LESTE 5;MOACYR CAMPOS PROFESSOR;SAO PAULO;;3.4300000000;2.3800000000
2018;907005;35907005;10207;LESTE 1;NABIHA ABDALLA CHOHFI;SAO PAULO;5.0200000000;;
2018;48653;35048653;10211;LESTE 3;MOACYR AMARAL DOS SANTOS;SAO PAULO;;3.0700000000;1.9200000000
2018;2938;35002938;10210;LESTE 2;ALBERTO SCHWEITZER;SAO PAULO;5.9600000000;;
2018;925196;35925196;10210;LESTE 2;UMBERTO LUIZ D URSO DR;SAO PAULO;;3.6900000000;1.6800000000
2018;4170;35004170;10312;CENTRO OESTE;ANDRONICO DE MELLO PROFESSOR;SAO PAULO;;;2.0100000000
2018;41051;35041051;10314;SUL 2;CAROLINA CINTRA DA SILVEIRA PROFESSORA;SAO PAULO;6.4100000000;2.6900000000;1.9800000000
2018;924763;35924763;10101;NORTE 1;REPUBLICA ARGENTINA;SAO PAULO;;1.3800000000;1.2700000000
2018;923564;35923564;10314;SUL 2;HEIDI ALVES LAZZARINI;SAO PAULO;5.5300000000;;
2018;909117;35909117;10211;LESTE 3;ISAAC SCHRAIBER PROFESSOR;SAO PAULO;;3.3900000000;1.8100000000
2018;41048;35041048;10317;SUL 1;MANOEL TABACOW HIDAL PROFESSOR;SAO PAULO;;3.8700000000;2.0800000000
2018;11253;35011253;20208;CARAGUATATUBA;ESTEVES DA SILVA DOUTOR;UBATUBA;;3.3100000000;
2018;46747;35046747;20208;CARAGUATATUBA;MARIA ALICE ALVES PEREIRA;UBATUBA;;2.5100000000;2.3900000000
2018;16664;35016664;20306;ITU;ARTHUR DA SILVA BERNARDES PRESIDENTE;CERQUILHO;;;2.8500000000
2018;127875;35127875;20512;SERTAOZINHO;YOLANDA LUIZ SICHIERI PROFESSORA;PONTAL;;;2.7000000000
2018;12397;35012397;20202;GUARATINGUETA;MARIO DA SILVA PINTO DR;CRUZEIRO;;3.3500000000;2.3500000000
2018;6531;35006531;20207;JACAREI;GUILHERMINO MENDES DE ANDRADE MAJOR;SANTA ISABEL;;5.4000000000;
2018;901878;35901878;20207;JACAREI;MARIA DAS GRACAS SALES DE OLIVEIRA PROFA;SANTA ISABEL;;3.0000000000;1.9700000000
2018;471458;35471458;20410;PIRACICABA;FERNANDO MARIA FACHINI FREI;SANTA MARIA DA SERRA;;3.0600000000;2.1800000000
2018;30806;35030806;20901;ADAMANTINA;HELEN KELLER;ADAMANTINA;;2.7000000000;1.6700000000
2018;924441;35924441;20202;GUARATINGUETA;BAIRRO DO PARAITINGA;CUNHA;;2.4500000000;2.5400000000
2018;38398;35038398;20207;JACAREI;IVAN BRASIL;GUARAREMA;;3.2200000000;2.7200000000
2018;918532;35918532;20313;ITARARE;JARDIM SANTA INES;ITABERA;7.8200000000;;
2018;900709;35900709;20510;SAO JOAQUIM DA BARRA;NEUSA OKANO MIZUNO PROFESSORA;MORRO AGUDO;;2.8300000000;2.5500000000
2018;29117;35029117;20711;VOTUPORANGA;ESMERALDA SANCHES DA ROCHA PROFA;VOTUPORANGA;;2.1500000000;2.0700000000
2018;913856;35913856;20803;BIRIGUI;ESMERALDA MILANO MARONI PROFESSORA;BIRIGUI;;3.0700000000;1.9200000000
2018;917643;35917643;20803;BIRIGUI;GERACINA DE MENEZES SANCHES PROFESSORA;BIRIGUI;;3.3000000000;2.3600000000
2018;30259;35030259;20803;BIRIGUI;VICENTE FELICIO PRIMO;BIRIGUI;;4.7600000000;
2018;13699;35013699;20206;TAUBATE;JOAQUIM FRANCO DE ALMEIDA CORONEL;JAMBEIRO;;;3.1100000000
2018;49906;35049906;20401;AMERICANA;SILVANIA APARECIDA SANTOS PROFA;NOVA ODESSA;;3.3600000000;2.4500000000
2018;903784;35903784;20401;AMERICANA;ALEXANDRE BASSORA;NOVA ODESSA;;4.2500000000;2.6800000000
2018;24659;35024659;20510;SAO JOAQUIM DA BARRA;MARIA CAROLINA DE LIMA DONA;NUPORANGA;;;3.9500000000
2018;23930;35023930;20507;RIBEIRAO PRETO;ALCIDES CORREA PROFESSOR;RIBEIRAO PRETO;5.3400000000;;3.5200000000
2018;903462;35903462;20507;RIBEIRAO PRETO;GETULIO VARGAS DOUTOR;RIBEIRAO PRETO;3.8800000000;;
2018;23978;35023978;20507;RIBEIRAO PRETO;ALBERTO JOSE GONCALVES DOM;RIBEIRAO PRETO;4.4700000000;2.7700000000;2.6500000000
2018;24119;35024119;20507;RIBEIRAO PRETO;OTONIEL MOTA;RIBEIRAO PRETO;;;1.9800000000
2018;37874;35037874;20206;TAUBATE;IGNACIO GIOIA MONSENHOR;SAO LUIZ DO PARAITINGA;;;3.1500000000
2018;917540;35917540;20415;SUMARE;CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA;HORTOLANDIA;;3.0200000000;2.1800000000
2018;20023;35020023;20411;PIRASSUNUNGA;JOSE OMETTO;ARARAS;8.2400000000;5.0500000000;
2018;901076;35901076;20411;PIRASSUNUNGA;CARLOTA FERNANDES DE SOUZA RODINI;ARARAS;;3.8100000000;2.2900000000
2018;904181;35904181;10702;ITAPECERICA DA SERRA;MARIO FRANCISCO DE AMORIM;EMBU-GUACU;;3.1900000000;2.2400000000
2018;912402;35912402;10702;ITAPECERICA DA SERRA;FRANCISCO DE PAULA TEIXEIRA;EMBU-GUACU;4.6200000000;;
2018;10273;35010273;10702;ITAPECERICA DA SERRA;MARIA ANDRE SCHUNCK DONA;EMBU-GUACU;;3.0000000000;3.0200000000
2018;46541;35046541;10702;ITAPECERICA DA SERRA;PEDRO VILLAS BOAS DE SOUZA DOM;EMBU-GUACU;6.5800000000;;
2018;909300;35909300;20602;JAU;JOSE NICOLAU PIRAGINE PROFESSOR;JAU;;2.8300000000;2.1200000000
2018;25636;35025636;20602;JAU;TULLIO ESPINDOLA DE CASTRO PROFESSOR;JAU;;3.8800000000;2.0900000000
2018;561010;35561010;20602;JAU;JARDIM DOS PIRES I;JAU;;2.9000000000;1.8500000000
2018;24077;35024077;20507;RIBEIRAO PRETO;SEBASTIAO FERNANDES PALMA PROFESSOR;RIBEIRAO PRETO;;;4.6600000000
2018;435065;35435065;20507;RIBEIRAO PRETO;JARDIM PAIVA II;RIBEIRAO PRETO;;2.5800000000;1.8000000000
2018;904958;35904958;10606;SAO BERNARDO DO CAMPO;FRANCISCO CRISTIANO LIMA DE FREITAS;SAO BERNARDO DO CAMPO;;3.9800000000;2.2400000000
2018;919378;35919378;20415;SUMARE;RECREIO ALVORADA;HORTOLANDIA;5.7100000000;3.4600000000;2.7700000000
2018;17255;35017255;20415;SUMARE;GUIDO ROSOLEN;HORTOLANDIA;;3.8000000000;3.2000000000
2018;924994;35924994;20415;SUMARE;CRISTIANE CHAVES MOREIRA BRAGA PROFESSORA;HORTOLANDIA;;3.2200000000;2.8200000000
2018;39858;35039858;20415;SUMARE;LIOMAR FREITAS CAMARA PROFESSORA;HORTOLANDIA;;;3.1900000000
2018;47806;35047806;20415;SUMARE;RAQUEL SAES MELHADO DA SILVA PROFESSORA;HORTOLANDIA;;3.5500000000;1.8400000000
2018;80615;35080615;10702;ITAPECERICA DA SERRA;ANDRE FRANCO MONTORO GOVERNADOR;SAO LOURENCO DA SERRA;;3.1200000000;3.0800000000
2018;924659;35924659;20306;ITU;EUGENIA FERRAREZI NUNES;CABREUVA;;3.4400000000;2.0400000000
2018;34861;35034861;21101;MIRACATU;PEDRO BARROS;MIRACATU;;3.0900000000;2.6900000000
2018;44573;35044573;21001;ASSIS;OSWALDO MOREIRA DA SILVA PROF;PALMITAL;;2.0300000000;2.3500000000
2018;41269;35041269;10606;SAO BERNARDO DO CAMPO;DOMINGOS PEIXOTO DA SILVA PROFESSOR;SAO BERNARDO DO CAMPO;;2.8400000000;1.0600000000
2018;8758;35008758;10606;SAO BERNARDO DO CAMPO;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR;SAO BERNARDO DO CAMPO;;4.0700000000;3.3200000000
2018;8886;35008886;10606;SAO BERNARDO DO CAMPO;FRANCISCO PRESTES MAIA ENGENHEIRO;SAO BERNARDO DO CAMPO;;4.1700000000;2.8600000000
2018;906669;35906669;10606;SAO BERNARDO DO CAMPO;WALKER DA COSTA BARBOSA PROFESSOR;SAO BERNARDO DO CAMPO;;2.8700000000;2.0700000000
2018;9003;35009003;10606;SAO BERNARDO DO CAMPO;JORGE RAHME PROFESSOR;SAO BERNARDO DO CAMPO;;3.7800000000;2.4200000000
2018;9015;35009015;10606;SAO BERNARDO DO CAMPO;MIZUHO ABUNDANCIA;SAO BERNARDO DO CAMPO;;3.5800000000;2.4200000000
2018;27133;35027133;20703;JALES;FRANCISCO MOLINA MOLINA ESCOLA ESTADUAL;SANTA SALETE;6.1300000000;5.1200000000;3.0900000000
2018;45500;35045500;20401;AMERICANA;CLARICE COSTA CONTI PROFA;AMERICANA;;4.5200000000;3.9600000000
2018;921567;35921567;20401;AMERICANA;WILSON CAMARGO PROF;AMERICANA;;2.8700000000;2.3800000000
2018;17188;35017188;20401;AMERICANA;ARY MENEGATTO PROF;AMERICANA;;4.5200000000;3.2600000000
2018;25963;35025963;20602;JAU;JOSE CONTI;IGARACU DO TIETE;;1.8400000000;1.3800000000
2018;916122;35916122;20504;FRANCA;MARIA APARECIDA SALES MANREZA PROFA;PEDREGULHO;;3.0200000000;2.0200000000
2018;11186;35011186;20208;CARAGUATATUBA;SEMIRAMIS PRADO DE OLIVEIRA PROFESSORA;UBATUBA;;3.8200000000;2.4300000000
2018;41270;35041270;10606;SAO BERNARDO DO CAMPO;JULIETA VIANNA SIMOES DE SANT ANNA PROFESSORA;SAO BERNARDO DO CAMPO;;3.1300000000;3.6400000000
2018;22861;35022861;20504;FRANCA;JOAO DE FARIA;CRISTAIS PAULISTA;;;2.4000000000
2018;12361;35012361;20202;GUARATINGUETA;HERMOGENES MAJOR;CRUZEIRO;;2.8700000000;2.6500000000
2018;43989;35043989;10503;ITAQUAQUECETUBA;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA;POA;;2.7900000000;3.1000000000
2018;42122;35042122;20102;SANTOS;LUCAS NOGUEIRA GARCEZ PROFESSOR;GUARUJA;;2.6900000000;2.3700000000
2018;12002;35012002;20103;SAO VICENTE;BENEDITO CALIXTO;ITANHAEM;;2.7800000000;2.5200000000
2018;30892;35030892;20901;ADAMANTINA;ELMOZA ANTONIO JOAO PROFA;MARIAPOLIS;;4.4900000000;2.2700000000
2018;11666;35011666;20102;SANTOS;EDUARDO GOMES MARECHAL DO AR;GUARUJA;5.4700000000;3.5100000000;2.7100000000
2018;38775;35038775;20102;SANTOS;DOMINGOS DE SOUZA PREFEITO;GUARUJA;;3.9400000000;3.1300000000
2018;11563;35011563;20102;SANTOS;GALDINO MOREIRA PROFESSOR;GUARUJA;5.1900000000;;
